Total cases,Johor,Kedah,Kelantan,Malacca,Negeri Sembilan,Pahang,Penang,Perak,Perlis,Sabah,Sarawak,Selangor,Terengganu,Kuala Lumpur,Putrajaya,Labuan,Date
198186,1124.0,,,,,,,,,,,,,,,,2021-10-02
198203,,,,,,,,,,,,,,312.0,,,2021-11-16
198304,,,,,504.0,,,,,,,,,,,,2022-04-15
198403,,,,,,,,265.0,,,,,,,,,2022-04-19
198606,,,,,,,,,,,,,,403.0,,,2021-11-17
198713,,,,,,,,310.0,,,,,,,,,2022-04-20
198724,,,,,420.0,,,,,,,,,,,,2022-04-16
198845,,,,,,,,,,872.0,,,,,,,2021-10-01
199005,,,,,,,,,,,,,,399.0,,,2021-11-18
199014,,,,,,,,301.0,,,,,,,,,2022-04-21
199054,,,,,330.0,,,,,,,,,,,,2022-04-17
199089,,,,,,,,,,,2943.0,,,,,,2021-09-26
199135,,,1885.0,,,,,,,,,,,,,,2022-02-19
199145,,2961.0,,,,,,,,,,,,,,,2022-02-16
199167,981.0,,,,,,,,,,,,,,,,2021-10-03
199329,,,,,,,,,,,,,,324.0,,,2021-11-19
199344,,,,,290.0,,,,,,,,,,,,2022-04-18
199357,,,,,,,,343.0,,,,,,,,,2022-04-22
199629,,,,,,,,,,784.0,,,,,,,2021-10-02
199648,,,,,,,,,,,,,,319.0,,,2021-11-20
199669,,,,,,,,312.0,,,,,,,,,2022-04-23
199814,,,,,470.0,,,,,,,,,,,,2022-04-19
199839,,,,,,,,170.0,,,,,,,,,2022-04-24
199883,,,,,,,,,,,,,,235.0,,,2021-11-21
199940,,,,,,,,101.0,,,,,,,,,2022-04-25
199948,781.0,,,,,,,,,,,,,,,,2021-10-04
199968,,,,,,,,,,,,2509.0,,,,,2021-06-05
200077,,,,,,,,137.0,,,,,,,,,2022-04-26
200091,,,,,,,,,,,,,,208.0,,,2021-11-22
200193,,,,,379.0,,,,,,,,,,,,2022-04-20
200219,,,,,,,,142.0,,,,,,,,,2022-04-27
200396,,,,,,,,,,767.0,,,,,,,2021-10-03
200412,,,,,,,,193.0,,,,,,,,,2022-04-28
200442,,,,,249.0,,,,,,,,,,,,2022-04-21
200510,,,,,,,,,,,,,,419.0,,,2021-11-23
200587,,,,,,,,175.0,,,,,,,,,2022-04-29
200611,,,,,,,2575.0,,,,,,,,,,2022-02-24
200710,,,,,,,,123.0,,,,,,,,,2022-04-30
200740,,,1605.0,,,,,,,,,,,,,,2022-02-20
200786,,,,,344.0,,,,,,,,,,,,2022-04-22
200806,,,,,,,,96.0,,,,,,,,,2022-05-01
200834,886.0,,,,,,,,,,,,,,,,2021-10-05
200879,,,,,,,,73.0,,,,,,,,,2022-05-02
200910,,,,,,,,,,,,,,400.0,,,2021-11-24
200920,,,,,,,,41.0,,,,,,,,,2022-05-03
200957,,,,,,,,37.0,,,,,,,,,2022-05-04
200998,,,,,,,,41.0,,,,,,,,,2022-05-05
201051,,,,,265.0,,,,,,,,,,,,2022-04-23
201062,,,,,,,,64.0,,,,,,,,,2022-05-06
201073,,,,,,,,,,677.0,,,,,,,2021-10-04
201132,,,,,,,,70.0,,,,,,,,,2022-05-07
201223,,,,,,,,91.0,,,,,,,,,2022-05-08
201312,,,,,261.0,,,,,,,,,,,,2022-04-24
201320,,,,,,,,97.0,,,,,,,,,2022-05-09
201362,,,,,,,,,,,,,,452.0,,,2021-11-25
201440,,,,,,,,120.0,,,,,,,,,2022-05-10
201507,,,,,195.0,,,,,,,,,,,,2022-04-25
201661,,,,,,,,221.0,,,,,,,,,2022-05-11
201708,,,,,201.0,,,,,,,,,,,,2022-04-26
201762,,,,,,,,,,,,,,400.0,,,2021-11-26
201812,,,,,,,,,,,2723.0,,,,,,2021-09-27
201828,,,,,120.0,,,,,,,,,,,,2022-04-27
201860,,,,,,,,199.0,,,,,,,,,2022-05-12
201878,,,,,,,,,,805.0,,,,,,,2021-10-05
201939,1105.0,,,,,,,,,,,,,,,,2021-10-06
202021,,,,,193.0,,,,,,,,,,,,2022-04-28
202034,,,,,,,,174.0,,,,,,,,,2022-05-13
202092,,,,,,,,,,,,,,330.0,,,2021-11-27
202146,,,,,,,,,,,,2178.0,,,,,2021-06-06
202150,,,,,,,,116.0,,,,,,,,,2022-05-14
202162,,,,,141.0,,,,,,,,,,,,2022-04-29
202255,,,,,,,,105.0,,,,,,,,,2022-05-15
202282,,,,,120.0,,,,,,,,,,,,2022-04-30
202283,,,,,,,,,,,,,,191.0,,,2021-11-28
202333,,,,,,,,78.0,,,,,,,,,2022-05-16
202336,,,,,54.0,,,,,,,,,,,,2022-05-01
202378,,,,,42.0,,,,,,,,,,,,2022-05-02
202388,,3243.0,,,,,,,,,,,,,,,2022-02-17
202428,,,,,,,,95.0,,,,,,,,,2022-05-17
202436,,,,,58.0,,,,,,,,,,,,2022-05-03
202464,,,,,,,,,,,,,,181.0,,,2021-11-29
202495,,,,,59.0,,,,,,,,,,,,2022-05-04
202522,,,,,,,,94.0,,,,,,,,,2022-05-18
202536,,,,,41.0,,,,,,,,,,,,2022-05-05
202579,,,,,43.0,,,,,,,,,,,,2022-05-06
202640,,,1900.0,,,,,,,,,,,,,,2022-02-21
202647,,,,,,,,125.0,,,,,,,,,2022-05-19
202663,,,,,84.0,,,,,,,,,,,,2022-05-07
202668,,,,,,,,,,790.0,,,,,,,2021-10-06
202759,,,,,,,,112.0,,,,,,,,,2022-05-20
202768,,,,,105.0,,,,,,,,,,,,2022-05-08
202852,,,,,,,,,,,,,,388.0,,,2021-11-30
202857,,,,,,,,98.0,,,,,,,,,2022-05-21
202884,,,,,116.0,,,,,,,,,,,,2022-05-09
202932,993.0,,,,,,,,,,,,,,,,2021-10-07
202942,,,,,,,,85.0,,,,,,,,,2022-05-22
203017,,,,,,,,75.0,,,,,,,,,2022-05-23
203073,,,,,,,,56.0,,,,,,,,,2022-05-24
203079,,,,,195.0,,,,,,,,,,,,2022-05-10
203142,,,,,,,2531.0,,,,,,,,,,2022-02-25
203178,,,,,,,,,,,,,,326.0,,,2021-12-01
203190,,,,,,,,117.0,,,,,,,,,2022-05-25
203299,,,,,,,,109.0,,,,,,,,,2022-05-26
203367,,,,,288.0,,,,,,,,,,,,2022-05-11
203420,,,,,,,,121.0,,,,,,,,,2022-05-27
203488,,,,,,,,,,820.0,,,,,,,2021-10-07
203498,,,,,,,,78.0,,,,,,,,,2022-05-28
203520,,,,,,,,,,,,1374.0,,,,,2021-06-07
203562,,,,,195.0,,,,,,,,,,,,2022-05-12
203563,,,,,,,,,,,,,,385.0,,,2021-12-02
203579,,,,,,,,81.0,,,,,,,,,2022-05-29
203661,,,,,,,,82.0,,,,,,,,,2022-05-30
203734,,,,,,,,73.0,,,,,,,,,2022-05-31
203770,,,,,208.0,,,,,,,,,,,,2022-05-13
203796,864.0,,,,,,,,,,,,,,,,2021-10-08
203885,,,,,,,,151.0,,,,,,,,,2022-06-01
203925,,,,,,,,,,,,,,362.0,,,2021-12-03
203932,,,,,162.0,,,,,,,,,,,,2022-05-14
204026,,,,,,,,141.0,,,,,,,,,2022-06-02
204044,,,,,112.0,,,,,,,,,,,,2022-05-15
204094,,,,,50.0,,,,,,,,,,,,2022-05-16
204155,,,,,,,,129.0,,,,,,,,,2022-06-03
204157,,,,,,,,,,,,,,232.0,,,2021-12-04
204170,,,,,,,,,,,2358.0,,,,,,2021-09-28
204193,,,,,,,,,,705.0,,,,,,,2021-10-08
204206,,,,,112.0,,,,,,,,,,,,2022-05-17
204247,,,,,,,,92.0,,,,,,,,,2022-06-04
204335,,,,,129.0,,,,,,,,,,,,2022-05-18
204337,,,,,,,,90.0,,,,,,,,,2022-06-05
204378,,,,,,,,,,,,,,221.0,,,2021-12-05
204395,,,,,,,,58.0,,,,,,,,,2022-06-06
204433,,,,,98.0,,,,,,,,,,,,2022-05-19
204442,,,,,,,,47.0,,,,,,,,,2022-06-07
204501,,,,,,,,59.0,,,,,,,,,2022-06-08
204553,,,,,120.0,,,,,,,,,,,,2022-05-20
204618,,,,,,,,,,,,,,240.0,,,2021-12-06
204644,,,,,,,,143.0,,,,,,,,,2022-06-09
204655,859.0,,,,,,,,,,,,,,,,2021-10-09
204678,,,,,125.0,,,,,,,,,,,,2022-05-21
204683,,,2043.0,,,,,,,,,,,,,,2022-02-22
204757,,,,,,,,113.0,,,,,,,,,2022-06-10
204776,,,,,98.0,,,,,,,,,,,,2022-05-22
204839,,,,,63.0,,,,,,,,,,,,2022-05-23
204879,,,,,,,,122.0,,,,,,,,,2022-06-11
204925,,2537.0,,,,,,,,,,,,,,,2022-02-18
204954,,,,,,,,,,761.0,,,,,,,2021-10-09
204957,,,,,118.0,,,,,,,,,,,,2022-05-24
204985,,,,,,,,106.0,,,,,,,,,2022-06-12
204998,,,,,,,,,,,,,,380.0,,,2021-12-07
205044,,,,,,,,,,,,1524.0,,,,,2021-06-08
205059,,,,,,,,74.0,,,,,,,,,2022-06-13
205071,,,,,114.0,,,,,,,,,,,,2022-05-25
205128,,,,,,,,69.0,,,,,,,,,2022-06-14
205183,,,,,112.0,,,,,,,,,,,,2022-05-26
205246,,,,,,,,118.0,,,,,,,,,2022-06-15
205308,,,,,125.0,,,,,,,,,,,,2022-05-27
205314,,,,,,,,,,,,,,316.0,,,2021-12-08
205362,,,,,,,,116.0,,,,,,,,,2022-06-16
205369,714.0,,,,,,,,,,,,,,,,2021-10-10
205403,,,,,95.0,,,,,,,,,,,,2022-05-28
205445,,,,,42.0,,,,,,,,,,,,2022-05-29
205493,,,,,48.0,,,,,,,,,,,,2022-05-30
205510,,,,,,,,148.0,,,,,,,,,2022-06-17
205516,,,,,,,,,,562.0,,,,,,,2021-10-10
205565,,,,,72.0,,,,,,,,,,,,2022-05-31
205577,,,,,,,2435.0,,,,,,,,,,2022-02-26
205629,,,,,,,,,,,,,,315.0,,,2021-12-09
205647,,,,,,,,137.0,,,,,,,,,2022-06-18
205705,,,,,140.0,,,,,,,,,,,,2022-06-01
205742,,,,,,,,95.0,,,,,,,,,2022-06-19
205804,,,,,,,,62.0,,,,,,,,,2022-06-20
205826,,,,,121.0,,,,,,,,,,,,2022-06-02
205902,,,,,,,,98.0,,,,,,,,,2022-06-21
205938,,,,,112.0,,,,,,,,,,,,2022-06-03
205994,,,,,,,,,,,,,,365.0,,,2021-12-10
206015,,,,,,,,113.0,,,,,,,,,2022-06-22
206018,,,,,80.0,,,,,,,,,,,,2022-06-04
206048,,,,,,,,,,532.0,,,,,,,2021-10-11
206099,,,,,81.0,,,,,,,,,,,,2022-06-05
206138,,,,,,,,123.0,,,,,,,,,2022-06-23
206146,777.0,,,,,,,,,,,,,,,,2021-10-11
206153,,,,,54.0,,,,,,,,,,,,2022-06-06
206179,,,,,26.0,,,,,,,,,,,,2022-06-07
206244,,,,,65.0,,,,,,,,,,,,2022-06-08
206273,,,,,,,,135.0,,,,,,,,,2022-06-24
206333,,,,,89.0,,,,,,,,,,,,2022-06-09
206343,,,,,,,,,,,,,,349.0,,,2021-12-11
206402,,,,,,,,129.0,,,,,,,,,2022-06-25
206421,,,,,88.0,,,,,,,,,,,,2022-06-10
206503,,,,,,,,101.0,,,,,,,,,2022-06-26
206510,,,,,89.0,,,,,,,,,,,,2022-06-11
206537,,,,,,,,,,,,,,194.0,,,2021-12-12
206594,,,,,84.0,,,,,,,,,,,,2022-06-12
206607,,,,,,,,104.0,,,,,,,,,2022-06-27
206618,,,,,24.0,,,,,,,,,,,,2022-06-13
206710,,,,,,,,103.0,,,,,,,,,2022-06-28
206723,,,,,105.0,,,,,,,,,,,,2022-06-14
206755,,,,,,,,,,,,,,218.0,,,2021-12-13
206755,,,,,,,,,,707.0,,,,,,,2021-10-12
206811,665.0,,,,,,,,,,,,,,,,2021-10-12
206818,,,2135.0,,,,,,,,,,,,,,2022-02-23
206828,,,,,105.0,,,,,,,,,,,,2022-06-15
206862,,,,,,,,152.0,,,,,,,,,2022-06-29
206922,,,,,94.0,,,,,,,,,,,,2022-06-16
207004,,,,,82.0,,,,,,,,,,,,2022-06-17
207005,,,,,,,,143.0,,,,,,,,,2022-06-30
207072,,,,,,,,,,,,,,317.0,,,2021-12-14
207076,,,,,72.0,,,,,,,,,,,,2022-06-18
207125,,,,,,,1548.0,,,,,,,,,,2022-02-27
207137,,,,,,,,,,,2967.0,,,,,,2021-09-29
207160,,,,,84.0,,,,,,,,,,,,2022-06-19
207214,,,,,,,,209.0,,,,,,,,,2022-07-01
207242,,,,,82.0,,,,,,,,,,,,2022-06-20
207311,,,,,69.0,,,,,,,,,,,,2022-06-21
207335,,,,,,,,,,,,2291.0,,,,,2021-06-09
207354,,2429.0,,,,,,,,,,,,,,,2022-02-19
207397,,,,,,,,,,,,,,325.0,,,2021-12-15
207398,,,,,87.0,,,,,,,,,,,,2022-06-22
207415,,,,,,,,201.0,,,,,,,,,2022-07-02
207506,,,,,,,,,,751.0,,,,,,,2021-10-13
207514,703.0,,,,,,,,,,,,,,,,2021-10-13
207554,,,,,156.0,,,,,,,,,,,,2022-06-23
207654,,,,,,,,239.0,,,,,,,,,2022-07-03
207697,,,,,,,,,,,,,,300.0,,,2021-12-16
207703,,,,,149.0,,,,,,,,,,,,2022-06-24
207807,,,,,,,,153.0,,,,,,,,,2022-07-04
207870,,,,,167.0,,,,,,,,,,,,2022-06-25
207957,,,,,87.0,,,,,,,,,,,,2022-06-26
207995,,,,,,,,,,,,,,298.0,,,2021-12-17
208001,,,,,,,,194.0,,,,,,,,,2022-07-05
208081,,,,,124.0,,,,,,,,,,,,2022-06-27
208164,,,,,83.0,,,,,,,,,,,,2022-06-28
208197,,,,,,,,,,691.0,,,,,,,2021-10-14
208231,,,,,,,,,,,,,,236.0,,,2021-12-18
208244,,,,,,,,243.0,,,,,,,,,2022-07-06
208269,,,,,105.0,,,,,,,,,,,,2022-06-29
208318,804.0,,,,,,,,,,,,,,,,2021-10-14
208415,,,,,,,,,,,,,,184.0,,,2021-12-19
208437,,,,,168.0,,,,,,,,,,,,2022-06-30
208539,,,,,,,,295.0,,,,,,,,,2022-07-07
208564,,,1746.0,,,,,,,,,,,,,,2022-02-24
208592,,,,,155.0,,,,,,,,,,,,2022-07-01
208601,,,,,,,,,,,,,,186.0,,,2021-12-20
208729,,,,,137.0,,,,,,,,,,,,2022-07-02
208814,,,,,,,,275.0,,,,,,,,,2022-07-08
208832,,,,,103.0,,,,,,,,,,,,2022-07-03
208845,,,,,,,,,,,,1510.0,,,,,2021-06-10
208853,,,,,,,1728.0,,,,,,,,,,2022-02-28
208859,,,,,,,,,,,,,,258.0,,,2021-12-21
208917,,,,,,,,,,720.0,,,,,,,2021-10-15
208935,,,,,103.0,,,,,,,,,,,,2022-07-04
209059,,,,,,,,245.0,,,,,,,,,2022-07-09
209105,787.0,,,,,,,,,,,,,,,,2021-10-15
209111,,,,,176.0,,,,,,,,,,,,2022-07-05
209138,,,,,,,,,,,,,,279.0,,,2021-12-22
209271,,,,,160.0,,,,,,,,,,,,2022-07-06
209289,,,,,,,,230.0,,,,,,,,,2022-07-10
209348,,,,,,,,,,,,,,210.0,,,2021-12-23
209455,,,,,,,,166.0,,,,,,,,,2022-07-11
209468,,,,,197.0,,,,,,,,,,,,2022-07-07
209548,,,,,,,,,,,,,,200.0,,,2021-12-24
209556,,,,,,,,,,639.0,,,,,,,2021-10-16
209608,,2254.0,,,,,,,,,,,,,,,2022-02-20
209624,,,,,,,,,,,2487.0,,,,,,2021-09-30
209627,,,,,,,,172.0,,,,,,,,,2022-07-12
209666,,,,,198.0,,,,,,,,,,,,2022-07-08
209707,,,,,,,,,,,,,,159.0,,,2021-12-25
209834,,,,,,,,207.0,,,,,,,,,2022-07-13
209842,,,,,,,,,,,,,,135.0,,,2021-12-26
209858,753.0,,,,,,,,,,,,,,,,2021-10-16
209862,,,,,196.0,,,,,,,,,,,,2022-07-09
209977,,,,,,,,,,,,,,135.0,,,2021-12-27
209993,,,,,131.0,,,,,,,,,,,,2022-07-10
210060,,,,,,,,,,504.0,,,,,,,2021-10-17
210108,,,,,,,,274.0,,,,,,,,,2022-07-14
210131,,,,,138.0,,,,,,,,,,,,2022-07-11
210182,,,,,,,,,,,,,,205.0,,,2021-12-28
210253,,,,,122.0,,,,,,,,,,,,2022-07-12
210400,,,1836.0,,,,,,,,,,,,,,2022-02-25
210406,,,,,,,,,,,,,,224.0,,,2021-12-29
210427,,,,,174.0,,,,,,,,,,,,2022-07-13
210507,,,,,,,,399.0,,,,,,,,,2022-07-15
210557,,,,,,,,,,497.0,,,,,,,2021-10-18
210567,,,,,,,,,,,,,,161.0,,,2021-12-30
210590,732.0,,,,,,,,,,,,,,,,2021-10-17
210703,,,,,276.0,,,,,,,,,,,,2022-07-14
210772,,,,,,,,,,,,,,205.0,,,2021-12-31
210813,,,,,,,,306.0,,,,,,,,,2022-07-16
210939,,,,,236.0,,,,,,,,,,,,2022-07-15
210963,,,,,,,,,,,,,,191.0,,,2022-01-01
211081,,,,,,,,268.0,,,,,,,,,2022-07-17
211098,,,,,,,,,,,,,,135.0,,,2022-01-02
211215,,,,,276.0,,,,,,,,,,,,2022-07-16
211230,,,,,,,2377.0,,,,,,,,,,2022-03-01
211252,,,,,,,,,,695.0,,,,,,,2021-10-19
211265,,,,,,,,,,,,,,167.0,,,2022-01-03
211288,698.0,,,,,,,,,,,,,,,,2021-10-18
211310,,,,,,,,229.0,,,,,,,,,2022-07-18
211402,,,,,187.0,,,,,,,,,,,,2022-07-17
211403,,,,,,,,,,,,2558.0,,,,,2021-06-11
211471,,,,,,,,,,,,,,206.0,,,2022-01-04
211567,,,,,165.0,,,,,,,,,,,,2022-07-18
211604,,,,,,,,294.0,,,,,,,,,2022-07-19
211678,,,,,,,,,,426.0,,,,,,,2021-10-20
211716,,,,,,,,,,,,,,245.0,,,2022-01-05
211755,,,,,188.0,,,,,,,,,,,,2022-07-19
211814,,,1414.0,,,,,,,,,,,,,,2022-02-26
211937,649.0,,,,,,,,,,,,,,,,2021-10-19
211945,,,,,,,,,,,,,,229.0,,,2022-01-06
211961,,,,,,,,357.0,,,,,,,,,2022-07-20
211985,,,,,230.0,,,,,,,,,,,,2022-07-20
212037,,,,,,,,,,,2413.0,,,,,,2021-10-01
212094,,2486.0,,,,,,,,,,,,,,,2022-02-21
212216,,,,,,,,,,,,,,271.0,,,2022-01-07
212270,,,,,285.0,,,,,,,,,,,,2022-07-21
212321,,,,,,,,360.0,,,,,,,,,2022-07-21
212329,,,,,,,,,,651.0,,,,,,,2021-10-21
212517,,,,,,,,,,,,,,301.0,,,2022-01-08
212522,,,,,252.0,,,,,,,,,,,,2022-07-22
212547,610.0,,,,,,,,,,,,,,,,2021-10-20
212647,,,,,,,,326.0,,,,,,,,,2022-07-22
212736,,,,,214.0,,,,,,,,,,,,2022-07-23
212789,,,,,,,,,,,,,,272.0,,,2022-01-09
212951,,,,,215.0,,,,,,,,,,,,2022-07-24
212960,,,1146.0,,,,,,,,,,,,,,2022-02-27
212970,,,,,,,,,,641.0,,,,,,,2021-10-22
212971,,,,,,,,324.0,,,,,,,,,2022-07-23
212985,,,,,,,,,,,,1582.0,,,,,2021-06-12
213051,,,,,,,,,,,,,,262.0,,,2022-01-10
213056,,,,,105.0,,,,,,,,,,,,2022-07-25
213142,595.0,,,,,,,,,,,,,,,,2021-10-21
213224,,,,,,,,253.0,,,,,,,,,2022-07-24
213226,,,,,170.0,,,,,,,,,,,,2022-07-26
213341,,,,,,,,,,,,,,290.0,,,2022-01-11
213399,,,,,173.0,,,,,,,,,,,,2022-07-27
213434,,,,,,,,210.0,,,,,,,,,2022-07-25
213562,,,,,,,,,,592.0,,,,,,,2021-10-23
213643,,,,,244.0,,,,,,,,,,,,2022-07-28
213652,,,,,,,2422.0,,,,,,,,,,2022-03-02
213657,,,,,,,,223.0,,,,,,,,,2022-07-26
213660,,,,,,,,,,,,,,319.0,,,2022-01-12
213690,548.0,,,,,,,,,,,,,,,,2021-10-22
213838,,,,,195.0,,,,,,,,,,,,2022-07-29
213963,,,,,,,,306.0,,,,,,,,,2022-07-27
213969,,,,,,,,,,,,,,309.0,,,2022-01-13
214059,,,,,221.0,,,,,,,,,,,,2022-07-30
214064,,,,,,,,,,502.0,,,,,,,2021-10-24
214158,,,,,,,,,,,2121.0,,,,,,2021-10-02
214160,,,1200.0,,,,,,,,,,,,,,2022-02-28
214193,503.0,,,,,,,,,,,,,,,,2021-10-23
214249,,,,,,,,,,,,,,280.0,,,2022-01-14
214293,,,,,234.0,,,,,,,,,,,,2022-07-31
214294,,,,,,,,331.0,,,,,,,,,2022-07-28
214446,,,,,153.0,,,,,,,,,,,,2022-08-01
214514,,,,,,,,,,450.0,,,,,,,2021-10-25
214525,,,,,,,,,,,,,,276.0,,,2022-01-15
214566,,,,,,,,272.0,,,,,,,,,2022-07-29
214613,,,,,167.0,,,,,,,,,,,,2022-08-02
214677,,2583.0,,,,,,,,,,,,,,,2022-02-22
214751,,,,,,,,,,,,,,226.0,,,2022-01-16
214759,566.0,,,,,,,,,,,,,,,,2021-10-24
214840,,,,,227.0,,,,,,,,,,,,2022-08-03
214846,,,,,,,,280.0,,,,,,,,,2022-07-30
214919,,,,,,,,,,,,,,168.0,,,2022-01-17
214985,,,,,,,,,,,,2000.0,,,,,2021-06-13
215079,,,,,,,,,,565.0,,,,,,,2021-10-26
215088,,,,,,,,242.0,,,,,,,,,2022-07-31
215103,,,,,263.0,,,,,,,,,,,,2022-08-04
215241,,,,,,,,,,,,,,322.0,,,2022-01-18
215263,504.0,,,,,,,,,,,,,,,,2021-10-25
215312,,,,,,,,224.0,,,,,,,,,2022-08-01
215334,,,,,231.0,,,,,,,,,,,,2022-08-05
215538,,,,,204.0,,,,,,,,,,,,2022-08-06
215549,,,,,,,,237.0,,,,,,,,,2022-08-02
215576,,,,,,,,,,,1418.0,,,,,,2021-10-03
215593,,,,,,,,,,,,,,352.0,,,2022-01-19
215664,,,,,,,,,,585.0,,,,,,,2021-10-27
215678,,,1518.0,,,,,,,,,,,,,,2022-03-01
215684,,,,,146.0,,,,,,,,,,,,2022-08-07
215751,488.0,,,,,,,,,,,,,,,,2021-10-26
215809,,,,,125.0,,,,,,,,,,,,2022-08-08
215865,,,,,,,,316.0,,,,,,,,,2022-08-03
216049,,,,,240.0,,,,,,,,,,,,2022-08-09
216069,,,,,,,,,,,,,,476.0,,,2022-01-20
216140,,,,,,,2488.0,,,,,,,,,,2022-03-03
216192,,,,,,,,327.0,,,,,,,,,2022-08-04
216263,,,,,,,,,,599.0,,,,,,,2021-10-28
216302,,,,,253.0,,,,,,,,,,,,2022-08-10
216306,555.0,,,,,,,,,,,,,,,,2021-10-27
216481,,,,,,,,,,,,1496.0,,,,,2021-06-14
216494,,,,,,,,,,,,,,425.0,,,2022-01-21
216516,,,,,,,,324.0,,,,,,,,,2022-08-05
216618,,,,,316.0,,,,,,,,,,,,2022-08-11
216765,,,,,,,,,,,1189.0,,,,,,2021-10-04
216805,,,,,,,,289.0,,,,,,,,,2022-08-06
216808,,,,,,,,,,,,,,314.0,,,2022-01-22
216852,,,,,,,,,,589.0,,,,,,,2021-10-29
216881,575.0,,,,,,,,,,,,,,,,2021-10-28
216913,,,,,295.0,,,,,,,,,,,,2022-08-12
217032,,,,,119.0,,,,,,,,,,,,2022-08-13
217050,,,,,,,,245.0,,,,,,,,,2022-08-07
217187,,,,,,,,,,,,,,379.0,,,2022-01-23
217227,,,,,195.0,,,,,,,,,,,,2022-08-14
217243,,,,,,,,193.0,,,,,,,,,2022-08-08
217339,458.0,,,,,,,,,,,,,,,,2021-10-29
217361,,2684.0,,,,,,,,,,,,,,,2022-02-23
217389,,,,,162.0,,,,,,,,,,,,2022-08-15
217436,,,1758.0,,,,,,,,,,,,,,2022-03-02
217436,,,,,,,,,,,,,,249.0,,,2022-01-24
217491,,,,,,,,248.0,,,,,,,,,2022-08-09
217502,,,,,,,,,,650.0,,,,,,,2021-10-30
217610,,,,,221.0,,,,,,,,,,,,2022-08-16
217774,435.0,,,,,,,,,,,,,,,,2021-10-30
217803,,,,,193.0,,,,,,,,,,,,2022-08-17
217814,,,,,,,,,,,,,,378.0,,,2022-01-25
217865,,,,,,,,374.0,,,,,,,,,2022-08-10
217949,,,,,,,,,,447.0,,,,,,,2021-10-31
218123,,,,,320.0,,,,,,,,,,,,2022-08-18
218126,,,,,,,,,,,1361.0,,,,,,2021-10-05
218137,363.0,,,,,,,,,,,,,,,,2021-10-31
218204,,,,,,,,,,,,,,390.0,,,2022-01-26
218221,,,,,,,,356.0,,,,,,,,,2022-08-11
218342,,,,,,,,,,393.0,,,,,,,2021-11-01
218364,,,,,241.0,,,,,,,,,,,,2022-08-19
218477,,,,,,,,,,,,1996.0,,,,,2021-06-15
218525,,,,,161.0,,,,,,,,,,,,2022-08-20
218545,408.0,,,,,,,,,,,,,,,,2021-11-01
218551,,,,,,,,330.0,,,,,,,,,2022-08-12
218624,,,,,,,,,,,,,,420.0,,,2022-01-27
218692,,,,,167.0,,,,,,,,,,,,2022-08-21
218732,,,,,,,2592.0,,,,,,,,,,2022-03-04
218803,,,,,111.0,,,,,,,,,,,,2022-08-22
218835,,,,,,,,284.0,,,,,,,,,2022-08-13
218891,,,,,,,,,,549.0,,,,,,,2021-11-02
218944,,,,,141.0,,,,,,,,,,,,2022-08-23
218964,419.0,,,,,,,,,,,,,,,,2021-11-02
219056,,,,,,,,221.0,,,,,,,,,2022-08-14
219104,,,,,,,,,,,,,,480.0,,,2022-01-28
219105,,,,,161.0,,,,,,,,,,,,2022-08-24
219175,,,1739.0,,,,,,,,,,,,,,2022-03-03
219228,,,,,,,,172.0,,,,,,,,,2022-08-15
219291,,,,,186.0,,,,,,,,,,,,2022-08-25
219405,441.0,,,,,,,,,,,,,,,,2021-11-03
219440,,,,,,,,212.0,,,,,,,,,2022-08-16
219451,,,,,160.0,,,,,,,,,,,,2022-08-26
219566,,,,,,,,,,675.0,,,,,,,2021-11-03
219608,,,,,157.0,,,,,,,,,,,,2022-08-27
219629,,,,,,,,,,,1503.0,,,,,,2021-10-06
219664,,,,,,,,,,,,,,560.0,,,2022-01-29
219727,,,,,119.0,,,,,,,,,,,,2022-08-28
219736,,,,,,,,296.0,,,,,,,,,2022-08-17
219810,,,,,83.0,,,,,,,,,,,,2022-08-29
219834,429.0,,,,,,,,,,,,,,,,2021-11-04
219911,,,,,101.0,,,,,,,,,,,,2022-08-30
219940,,2579.0,,,,,,,,,,,,,,,2022-02-24
220011,,,,,,,,275.0,,,,,,,,,2022-08-18
220025,,,,,114.0,,,,,,,,,,,,2022-08-31
220073,,,,,,,,,,,,,,409.0,,,2022-01-30
220152,,,,,127.0,,,,,,,,,,,,2022-09-01
220221,,,,,,,,,,655.0,,,,,,,2021-11-04
220239,405.0,,,,,,,,,,,,,,,,2021-11-05
220277,,,,,125.0,,,,,,,,,,,,2022-09-02
220314,,,,,,,,303.0,,,,,,,,,2022-08-19
220389,,,,,112.0,,,,,,,,,,,,2022-09-03
220391,,,,,,,,,,,,1914.0,,,,,2021-06-16
220452,,,,,,,,,,,,,,379.0,,,2022-01-31
220476,,,,,87.0,,,,,,,,,,,,2022-09-04
220513,,,,,37.0,,,,,,,,,,,,2022-09-05
220536,,,,,,,,222.0,,,,,,,,,2022-08-20
220603,,,,,90.0,,,,,,,,,,,,2022-09-06
220634,395.0,,,,,,,,,,,,,,,,2021-11-06
220705,,,,,102.0,,,,,,,,,,,,2022-09-07
220731,,,,,,,,195.0,,,,,,,,,2022-08-21
220747,,,1572.0,,,,,,,,,,,,,,2022-03-04
220775,,,,,,,,,,554.0,,,,,,,2021-11-05
220864,,,,,159.0,,,,,,,,,,,,2022-09-08
220882,,,,,,,,,,,,,,430.0,,,2022-02-01
